Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Paved Drive_P,Paved Drive_Y,Total square ft,Total baths,Has Central Air,Has Garage,Has Fence,Age
1132,531363060,20,63.0,7500,7,5,2005,120.0,3,3,4,3,5,1080,0,0,1080,3,1,4,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,141000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1080,1,1,0,0,17
1941,535353050,20,75.0,9532,4,6,1953,0.0,3,3,3,3,4,1647,0,0,1647,3,1,3,6,1,2,1.0,280.0,3,3,225,0,0,0,0,368,3,0,153000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1872,1,1,1,1,68
1742,528228270,120,53.0,3922,7,5,2007,72.0,4,3,5,3,5,1258,0,0,1258,2,1,4,6,1,4,3.0,648.0,3,3,144,16,0,0,0,0,0,0,172500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1418,2,1,1,0,15
2026,903425280,70,60.0,8730,6,7,2003,0.0,3,3,3,3,5,698,698,0,1396,3,1,3,7,0,0,1.0,384.0,3,3,0,0,0,0,259,0,0,0,153575,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1396,1,1,1,0,106
2245,911128020,30,60.0,6060,5,9,2007,0.0,4,3,3,3,5,1001,0,0,1001,2,1,4,5,0,0,1.0,216.0,3,1,154,0,42,86,0,0,0,0,124900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1155,1,1,1,0,91
1691,528106040,20,107.0,14450,9,5,2007,315.0,5,3,5,3,5,2121,0,0,2121,3,1,5,8,1,5,3.0,732.0,3,3,124,98,0,0,142,0,0,0,415298,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2343,3,1,1,0,15
725,902405120,50,60.0,5400,6,6,1950,0.0,2,3,3,3,5,1044,0,436,1480,3,1,3,6,0,0,1.0,207.0,2,3,0,0,176,0,0,0,0,0,119000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1480,1,1,1,0,101
1787,528435070,20,85.0,10000,8,5,2006,410.0,4,3,4,4,5,1588,0,0,1588,3,1,4,7,1,4,3.0,825.0,3,3,144,45,0,0,0,0,0,0,227000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1777,2,1,1,0,15
1216,534426040,20,72.0,10007,5,7,2006,54.0,4,3,3,3,5,1053,0,0,1053,3,1,4,5,0,0,1.0,312.0,3,3,0,0,0,0,0,0,0,0,145500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1053,2,1,1,1,62
2654,902206020,30,52.0,7830,3,5,1950,0.0,3,3,2,3,3,492,0,0,492,1,1,3,3,0,0,1.0,200.0,2,3,0,0,78,0,0,0,0,0,61500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,492,1,1,1,0,100
2310,526354020,20,90.0,11727,7,6,1969,434.0,3,4,3,3,4,1851,0,0,1851,3,1,3,8,1,3,2.0,506.0,3,3,0,146,0,0,0,0,0,0,192100,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1997,2,1,1,0,52
761,903484110,190,60.0,10320,6,7,1965,0.0,3,4,3,3,5,754,649,0,1403,3,1,3,7,0,0,1.0,308.0,3,3,0,0,288,0,0,0,0,0,116000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1403,2,1,1,0,106
1884,534276070,80,65.0,10482,6,8,1958,63.0,3,4,3,3,5,1138,0,0,1138,3,1,3,6,0,0,1.0,264.0,3,3,224,0,0,0,0,0,0,0,145000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1362,1,1,1,1,63
449,528166090,20,110.0,15274,9,5,2003,724.0,4,3,5,3,5,2452,0,0,2452,3,1,5,10,1,4,3.0,886.0,3,3,0,116,0,0,0,0,0,0,445000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2568,2,1,1,1,18
856,907202050,20,61.0,8800,5,7,2008,0.0,3,3,4,3,3,1040,0,0,1040,3,1,4,5,0,0,2.0,484.0,3,3,0,0,0,0,288,0,0,0,150500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1040,2,1,1,0,44
11,527163010,60,75.0,10000,6,5,1994,0.0,3,3,4,3,4,763,892,0,1655,3,1,3,7,1,3,2.0,440.0,3,3,157,84,0,0,0,0,0,0,175900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1896,3,1,1,0,28
389,527375180,20,78.0,10140,6,6,1974,196.0,3,3,3,3,5,1116,0,0,1116,3,1,3,6,1,3,2.0,528.0,3,3,0,0,0,0,0,0,0,0,167900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1116,2,1,1,1,47
2415,528218140,60,58.0,14054,7,5,2006,0.0,4,3,4,3,5,879,984,0,1863,4,1,4,9,1,4,3.0,660.0,3,3,100,17,0,0,0,0,0,0,219210,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1980,3,1,1,0,15
77,531451280,60,70.0,11218,6,5,1992,0.0,4,3,4,3,5,1055,790,0,1845,3,1,4,8,1,3,2.0,462.0,3,3,635,104,0,0,0,0,0,400,189000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2584,3,1,1,1,29
1238,535152200,20,74.0,8856,5,4,1957,143.0,3,3,3,3,3,1176,0,0,1176,3,1,3,6,2,4,1.0,292.0,3,3,0,88,0,0,95,0,0,0,136500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1264,1,1,1,0,64
223,905105200,20,65.0,7800,5,7,2008,47.0,3,3,3,3,5,892,0,0,892,3,1,4,5,0,0,1.0,416.0,3,3,0,0,0,0,0,0,0,0,137900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,892,1,1,1,0,55
723,902402150,30,60.0,7200,5,4,2006,0.0,3,3,3,3,3,1022,0,0,1022,2,1,3,4,0,0,1.0,280.0,3,3,0,30,226,0,0,0,0,0,85000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1052,1,0,1,0,111
2562,534477030,20,89.0,10680,5,3,1951,44.0,3,3,3,2,3,2136,0,0,2136,4,1,3,7,0,0,2.0,528.0,3,3,0,30,0,0,0,0,0,0,137900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2166,2,0,1,1,70
995,527106140,60,59.0,9535,6,5,1998,0.0,3,3,4,3,5,926,678,0,1604,3,1,3,7,0,0,2.0,472.0,3,3,100,82,0,0,0,0,0,0,195500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1786,3,1,1,0,23
287,909100110,70,66.0,6858,6,4,1950,0.0,3,3,4,3,3,841,806,0,1647,4,1,2,6,0,0,1.0,216.0,3,3,0,66,136,0,0,0,0,0,128000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1713,2,0,1,0,106
1152,532354150,20,75.0,8100,5,8,2007,0.0,3,4,3,3,5,864,0,0,864,3,1,4,5,1,3,1.0,420.0,3,3,132,0,0,0,0,0,0,0,135000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,996,1,1,1,0,60
1449,907202190,20,0.0,9216,5,6,1975,176.0,3,3,3,3,3,1076,0,0,1076,3,1,3,5,1,2,2.0,576.0,3,3,0,0,0,0,0,0,0,0,143195,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1076,2,1,1,1,46
1330,903204095,40,50.0,9100,5,6,1960,0.0,3,3,3,3,3,779,0,156,935,2,1,3,4,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,600,79500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,935,1,1,1,0,91
1134,531373060,60,67.0,12774,7,5,2004,95.0,4,3,4,3,5,835,828,0,1663,3,1,4,8,0,0,2.0,478.0,3,3,168,68,0,0,0,0,0,0,192500,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1899,3,1,1,0,18
706,902201110,50,50.0,6000,5,7,1970,0.0,3,5,3,3,3,768,560,0,1328,3,1,3,6,0,0,1.0,308.0,3,3,0,12,0,0,0,0,0,0,129500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1340,2,1,1,1,71
1617,527107040,60,0.0,10364,6,5,1996,0.0,3,3,4,3,4,806,766,0,1572,3,1,3,7,1,3,2.0,373.0,3,3,0,40,0,0,0,0,0,0,168000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1612,3,1,1,0,26
1339,903228060,50,50.0,6000,6,5,1950,0.0,3,3,3,3,5,874,468,0,1342,2,2,3,7,1,4,1.0,240.0,3,3,0,0,0,0,0,0,0,0,105000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1342,2,1,1,0,82
1664,527402150,20,0.0,10530,6,5,1971,0.0,3,3,3,3,3,981,0,0,981,3,1,3,5,0,0,2.0,576.0,3,3,0,312,40,0,0,0,0,0,143250,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1293,2,1,1,0,50
1433,907135020,20,75.0,9525,5,6,2006,0.0,3,3,4,3,5,1099,0,0,1099,3,1,4,6,0,0,1.0,352.0,3,3,278,0,0,0,0,0,0,0,144000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1377,2,1,1,0,26
75,531380080,60,0.0,8880,7,5,2002,0.0,4,3,4,3,5,1222,888,0,2110,3,1,4,8,2,2,2.0,463.0,3,3,0,130,0,0,0,0,0,0,205000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2240,3,1,1,0,27
2255,914478100,85,82.0,8410,6,6,1974,0.0,3,3,4,3,3,1026,0,0,1026,2,1,3,5,1,1,2.0,528.0,3,3,193,0,0,0,0,0,0,0,143000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1219,1,1,1,0,47
1170,533215040,120,42.0,4385,9,5,2001,0.0,4,3,5,3,5,1419,0,0,1419,2,1,5,5,1,3,2.0,588.0,3,3,155,58,0,0,0,0,0,0,290000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1632,2,1,1,0,20
45,528150070,20,100.0,12919,9,5,2010,760.0,5,3,5,3,5,2364,0,0,2364,2,1,5,11,2,4,3.0,820.0,3,3,0,67,0,0,0,0,0,0,611657,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2431,3,1,1,0,12
836,907126010,20,82.0,12464,5,5,1996,0.0,3,4,4,3,4,1040,0,0,1040,3,1,4,6,0,0,2.0,576.0,3,3,168,0,0,0,0,0,0,0,152000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1208,1,1,1,1,25
8,527145080,120,43.0,5005,8,5,1992,0.0,4,3,4,3,5,1280,0,0,1280,2,1,4,5,0,0,2.0,506.0,3,3,0,82,0,0,144,0,0,0,191500,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1362,2,1,1,0,29
1704,528120150,60,76.0,9591,8,5,2005,344.0,4,3,5,3,5,1143,1330,0,2473,4,1,4,9,1,4,3.0,852.0,3,3,192,151,0,0,0,0,0,0,317000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2816,3,1,1,0,17
2068,905226080,50,70.0,6960,7,8,1998,0.0,3,3,3,3,5,798,504,0,1302,2,1,4,6,2,4,1.0,224.0,3,3,0,0,0,0,126,0,0,0,165250,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1302,2,1,1,1,81
1488,908102140,20,75.0,9825,5,5,1966,0.0,3,3,3,3,3,1092,0,0,1092,3,1,3,6,0,0,1.0,264.0,3,3,259,0,0,0,161,0,0,0,123000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1351,1,1,1,1,55
1391,905201110,20,88.0,14175,6,8,1956,0.0,3,3,3,4,3,1188,0,0,1188,1,1,3,4,1,3,2.0,621.0,3,3,102,89,231,0,0,0,0,0,185000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1379,1,1,1,0,65
2633,535478070,20,74.0,7400,7,6,1962,0.0,3,3,3,3,4,1045,0,0,1045,3,1,3,6,0,0,2.0,528.0,3,3,0,0,0,0,0,0,0,0,120000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1045,1,1,1,0,59
1872,534176140,20,88.0,10738,6,7,1966,0.0,3,3,3,3,4,1093,0,0,1093,3,1,3,6,1,2,2.0,484.0,3,3,224,0,0,0,0,0,0,400,158500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1317,2,1,1,1,55
1138,531376010,60,65.0,8366,6,5,2004,0.0,4,3,4,3,5,798,842,0,1640,3,1,4,6,0,0,2.0,520.0,3,3,138,45,0,0,0,0,0,0,173000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1823,3,1,1,0,17
1899,534429030,90,70.0,9842,4,5,1962,0.0,3,3,0,0,3,1224,0,0,1224,2,2,3,6,0,0,2.0,462.0,3,3,0,0,0,0,0,0,0,0,101800,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1224,2,1,1,0,59
915,909252020,70,60.0,7200,7,9,2007,0.0,4,4,4,4,5,575,560,0,1135,3,1,4,6,0,0,2.0,576.0,3,3,256,0,0,0,0,0,0,0,155000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1391,1,1,1,1,85
660,535378120,30,60.0,10230,5,7,1950,0.0,3,3,3,3,5,1078,0,0,1078,3,1,5,6,0,0,1.0,264.0,3,3,0,0,0,0,112,0,0,0,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1078,1,1,1,1,96
2004,902427140,20,52.0,8626,4,6,1956,1.0,3,3,0,0,4,968,0,0,968,2,1,3,5,0,0,1.0,331.0,2,3,0,0,0,0,0,0,0,0,104500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,968,1,1,1,0,65
443,528142040,60,74.0,8834,9,5,2005,216.0,4,3,5,3,5,1462,762,0,2224,4,1,5,10,1,4,3.0,738.0,3,3,184,0,0,0,0,0,0,0,350000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2408,3,1,1,0,17
2627,535454060,90,60.0,8544,3,4,1950,0.0,3,3,0,0,4,1040,0,0,1040,2,2,3,6,0,0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,93500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1040,2,0,1,0,71
1438,907181140,60,68.0,9179,7,5,1999,158.0,4,3,4,3,5,882,908,0,1790,3,1,4,7,0,0,2.0,588.0,3,3,0,88,0,0,0,0,0,0,193000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1878,3,1,1,0,22
1525,909251090,70,79.0,11526,6,7,1994,0.0,3,3,5,3,2,1423,748,384,2555,3,1,3,11,1,4,2.0,672.0,3,3,431,0,0,0,0,0,0,0,191000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2986,2,1,1,0,99
2644,902109010,30,70.0,5684,6,8,2005,0.0,3,3,3,3,5,813,0,0,813,2,1,4,5,0,0,1.0,270.0,2,2,0,113,0,0,0,0,0,0,110000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,926,1,1,1,0,91
866,907252220,60,0.0,11885,8,5,2001,108.0,4,3,4,3,5,1299,573,0,1872,3,1,5,7,1,3,2.0,531.0,3,3,160,122,0,0,0,0,0,0,261500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2154,3,1,1,0,20
620,534476320,20,80.0,9600,5,6,1956,0.0,3,3,3,3,4,1050,0,0,1050,2,1,3,5,0,0,1.0,338.0,3,3,0,0,0,0,0,0,0,0,128900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1050,1,1,1,0,65
2451,528360050,60,114.0,17242,9,5,1994,738.0,4,4,5,3,5,1933,1567,0,3500,4,1,5,11,1,3,3.0,959.0,3,3,870,86,0,0,210,0,0,0,584500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4456,4,1,1,0,28
2186,908225240,20,75.0,10215,4,5,1954,132.0,3,3,3,3,5,948,0,0,948,3,1,3,5,0,0,1.0,248.0,3,3,0,0,0,0,0,0,0,0,111000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,948,1,1,1,0,67
2025,903425270,50,60.0,8550,5,5,1950,0.0,3,3,2,3,3,960,356,0,1316,4,1,3,7,0,0,2.0,576.0,3,3,0,0,0,0,0,0,0,0,90000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1316,1,1,1,0,95
1916,535126180,60,0.0,18450,6,5,1979,113.0,3,4,4,3,3,1465,915,0,2380,3,1,3,7,1,1,2.0,596.0,3,3,0,265,0,0,0,0,0,0,129000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2645,3,1,1,0,56
1542,909428190,20,0.0,14778,6,7,2006,72.0,4,3,3,3,5,1640,0,0,1640,3,1,4,7,1,4,2.0,924.0,3,3,108,0,0,216,0,0,0,0,224000,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1748,1,1,1,0,67
1163,533212050,160,30.0,3180,6,5,2005,0.0,4,3,4,3,5,600,600,0,1200,2,1,4,5,0,0,2.0,480.0,3,3,0,166,0,0,0,0,0,0,165000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1366,3,1,1,0,16
205,903430080,70,52.0,3068,6,8,1993,0.0,3,4,3,3,5,662,662,0,1324,3,1,3,6,0,0,1.0,180.0,3,3,0,0,112,0,0,0,0,0,122000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1324,1,1,1,1,101
2261,916384070,20,68.0,8298,8,5,2007,0.0,4,3,4,3,5,1564,0,0,1564,2,1,5,6,1,4,2.0,502.0,3,3,132,0,0,0,0,0,0,0,267300,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1696,2,1,1,0,15
423,528104070,60,104.0,13518,9,5,2009,860.0,5,3,5,3,5,1966,1174,0,3140,4,1,5,11,2,4,3.0,820.0,3,3,144,78,0,0,0,0,0,0,485000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3362,4,1,1,0,13
2687,903425190,50,90.0,33120,6,5,1962,0.0,3,3,3,3,3,1611,875,0,2486,5,1,3,8,1,4,2.0,576.0,3,3,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2486,2,1,1,0,59
1436,907176010,60,0.0,13142,6,5,1997,128.0,3,3,4,3,5,872,899,0,1771,3,1,4,6,0,0,2.0,600.0,3,3,0,96,0,0,0,0,0,0,215700,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1867,3,1,1,0,24
444,528142090,20,107.0,11362,8,5,2005,42.0,4,3,5,3,5,1836,0,0,1836,3,1,4,7,1,4,3.0,862.0,3,3,125,185,0,0,0,0,0,0,280000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2146,2,1,1,0,17
1067,528172080,20,92.0,10845,8,5,2004,504.0,4,3,4,3,5,1575,0,0,1575,2,1,4,7,1,3,3.0,732.0,3,3,216,28,0,0,0,0,0,0,284000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1819,2,1,1,0,18
2290,923228290,180,21.0,1936,4,6,1970,0.0,3,3,4,3,4,630,0,0,630,1,1,3,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,84500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,630,1,1,0,1,51
168,535476350,20,80.0,9760,6,7,1984,218.0,3,3,3,3,3,1395,0,0,1395,2,1,3,7,1,3,2.0,440.0,3,3,657,0,113,0,240,0,0,0,192000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2052,1,1,1,0,58
2643,902108060,70,66.0,3960,7,8,1950,0.0,3,3,3,3,3,502,502,0,1004,2,1,4,5,1,1,1.0,200.0,2,3,280,0,68,0,0,0,0,0,105000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1284,1,0,1,1,91
2802,907290080,20,70.0,9100,7,5,2005,0.0,4,3,4,3,5,1836,0,0,1836,3,1,4,8,1,4,2.0,484.0,3,3,120,33,0,0,0,0,0,0,216837,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1989,2,1,1,0,17
1224,534455030,20,80.0,9600,5,6,1960,203.0,2,2,3,3,3,1496,0,0,1496,3,1,4,6,0,0,2.0,450.0,3,3,0,22,0,0,0,0,0,0,141500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1518,2,1,1,1,61
1382,905104180,20,57.0,9764,5,7,2003,0.0,3,3,3,3,5,894,0,0,894,3,1,4,5,0,0,2.0,450.0,3,3,0,0,0,0,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,894,1,1,1,0,54
853,907200230,20,60.0,8430,5,5,1978,136.0,3,3,4,3,3,1040,0,0,1040,3,1,3,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,124000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1040,2,1,0,0,43
2237,910201180,70,50.0,9060,5,6,1999,0.0,3,3,4,3,5,942,886,0,1828,3,1,4,6,0,0,0.0,0.0,0,0,174,0,212,0,0,0,0,0,150909,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2002,2,1,1,1,98
2585,535304020,20,66.0,12778,5,6,2003,0.0,3,3,3,3,5,1008,0,0,1008,2,1,3,4,0,0,1.0,280.0,3,3,0,154,0,0,0,0,0,0,139500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1162,1,1,1,1,69
2193,908275240,20,60.0,8172,4,5,1955,0.0,3,3,3,3,3,864,0,0,864,3,1,3,5,0,0,2.0,528.0,3,3,196,0,0,0,0,0,0,0,79275,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1060,1,1,1,0,66
2262,916384080,20,64.0,9037,8,5,2006,32.0,4,3,4,3,5,1484,0,0,1484,2,1,5,6,1,4,2.0,472.0,3,3,120,33,0,0,0,0,0,0,265900,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1637,2,1,1,0,15
1528,909253190,30,52.0,6292,6,5,1950,0.0,3,3,4,3,3,790,0,0,790,2,1,3,4,0,0,1.0,160.0,2,3,0,141,0,0,0,0,0,0,91000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,931,1,0,1,0,91
370,527276160,60,85.0,11900,5,6,1977,157.0,3,3,4,3,5,946,988,0,1934,3,1,3,6,1,3,2.0,567.0,3,3,0,176,0,0,200,0,0,0,185000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2110,3,1,1,0,44
2629,535456020,20,70.0,7945,5,6,1959,0.0,3,3,3,3,5,1150,0,0,1150,3,1,3,6,0,0,1.0,300.0,3,3,0,0,0,0,0,0,0,0,141000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1150,1,1,1,0,62
1703,528120010,60,134.0,16659,8,5,2008,0.0,4,3,4,3,5,1582,570,0,2152,3,1,4,7,1,4,2.0,728.0,3,3,0,368,0,0,0,0,0,0,260116,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2520,3,1,1,0,14
793,905452050,30,50.0,9340,4,6,1950,0.0,3,3,3,3,3,672,0,0,672,2,1,3,4,0,0,1.0,234.0,3,3,0,113,0,0,0,0,0,0,113000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,785,1,1,1,0,80
1429,906424010,80,0.0,11454,8,5,1995,302.0,4,3,4,3,5,1511,0,0,1511,3,1,4,6,1,2,3.0,811.0,3,3,168,42,0,0,0,0,0,0,225000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1721,2,1,1,0,26
648,535352090,30,80.0,8480,5,6,1950,0.0,3,4,3,3,3,793,0,0,793,2,1,2,4,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,113000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,793,1,1,1,0,76
279,908103350,80,65.0,6305,6,6,1975,0.0,3,3,3,3,3,1096,0,0,1096,3,1,3,5,1,2,1.0,352.0,3,3,0,0,0,0,0,0,0,0,125200,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1096,1,1,1,0,46
1705,528142050,60,82.0,9709,8,5,2007,120.0,5,3,5,3,5,958,1142,0,2100,3,1,5,8,2,4,3.0,786.0,3,3,172,104,0,0,0,0,0,0,319500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2376,3,1,1,0,14
1257,535380050,50,60.0,10930,5,6,1950,0.0,3,3,3,3,3,1048,510,0,1558,3,1,3,6,1,3,1.0,288.0,3,3,0,0,0,0,0,0,0,0,140000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1558,2,1,1,0,76
